ID_SOCIEDAD,ID_SEGMENTO,SEGMENTO2,ID_LINEA_PRODUCTO_AGREG,ID_AGRUP_PRODUCTO,ID_AGRUP_PROD,ID_AGRUP_CANAL,ID_ZONA,Año,ID_MES,Fecha_Mes,Altas M,Altas_Mes_C+T,Altas_Mes_Tra,Bajas M,Bajas_Mes_C+T,Bajas_Mes_Tra,Neto M,Cartera_Acu
SOC02,SEG01,SUBSEG02,2,2,PROD04,7,ZONA01,2022,202205,31/5/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,7,ZONA01,2022,202205,31/5/22 00:00,9,9,0,-5,-5,0,4,4
SOC02,SEG02,SUBSEG02,2,2,PROD04,7,ZONA01,2022,202205,31/5/22 00:00,0,0,0,-4,-4,0,-4,-4
SOC02,SEG02,SUBSEG02,2,2,PROD02,7,ZONA02,2022,202205,31/5/22 00:00,5,5,0,-2,-2,0,3,3
SOC02,SEG02,SUBSEG02,2,2,PROD04,7,ZONA02,2022,202205,31/5/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,SUBSEG02,2,2,PROD02,7,ZONA03,2022,202205,31/5/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,SUBSEG02,2,2,PROD04,7,ZONA03,2022,202205,31/5/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,7,ZONA03,2022,202205,31/5/22 00:00,2,2,0,-2,-2,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,7,ZONA03,2022,202205,31/5/22 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG01,SUBSEG02,2,2,PROD02,7,ZONA01,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,SUBSEG02,2,2,PROD04,7,ZONA01,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,7,ZONA01,2022,202206,30/6/22 00:00,31,31,0,-17,-17,0,14,14
SOC02,SEG02,SUBSEG02,2,2,PROD04,7,ZONA01,2022,202206,30/6/22 00:00,0,0,0,-4,-4,0,-4,-4
SOC02,SEG02,SUBSEG02,2,2,PROD02,7,ZONA02,2022,202206,30/6/22 00:00,15,15,0,-5,-5,0,10,10
SOC02,SEG02,SUBSEG02,2,2,PROD04,7,ZONA02,2022,202206,30/6/22 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG01,SUBSEG02,2,2,PROD02,7,ZONA03,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,SUBSEG02,2,2,PROD04,7,ZONA03,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,7,ZONA03,2022,202206,30/6/22 00:00,6,6,0,-9,-9,0,-3,-3
SOC02,SEG02,SUBSEG02,2,2,PROD04,7,ZONA03,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2019,201912,31/12/19 00:00,0,0,0,0,0,0,0,1
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2019,201912,31/12/19 00:00,0,0,0,0,0,0,0,7
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2019,201912,31/12/19 00:00,0,0,0,0,0,0,0,4
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2020,202001,31/1/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2020,202001,31/1/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2020,202001,31/1/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2020,202002,29/2/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2020,202002,29/2/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2020,202002,29/2/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2020,202003,31/3/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2020,202003,31/3/20 00:00,0,0,0,-2,-2,0,-2,-2
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2020,202003,31/3/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2020,202003,31/3/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2020,202004,30/4/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2020,202004,30/4/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2020,202004,30/4/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2020,202004,30/4/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2020,202005,31/5/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2020,202005,31/5/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2020,202005,31/5/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2020,202005,31/5/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2020,202006,30/6/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2020,202006,30/6/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2020,202006,30/6/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2020,202006,30/6/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2020,202007,31/7/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2020,202007,31/7/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2020,202007,31/7/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2020,202007,31/7/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2020,202008,31/8/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2020,202008,31/8/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2020,202008,31/8/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2020,202008,31/8/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2020,202009,30/9/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2020,202009,30/9/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2020,202009,30/9/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2020,202009,30/9/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2020,202010,31/10/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2020,202010,31/10/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2020,202010,31/10/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2020,202010,31/10/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2020,202011,30/11/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA02,2020,202011,30/11/20 00:00,1,1,0,0,0,0,1,1
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2020,202011,30/11/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2020,202011,30/11/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2020,202011,30/11/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA01,2020,202012,31/12/20 00:00,1,1,0,0,0,0,1,1
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2020,202012,31/12/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA02,2020,202012,31/12/20 00:00,1,1,0,0,0,0,1,1
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2020,202012,31/12/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2020,202012,31/12/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2020,202012,31/12/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA01,2021,202101,31/1/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2021,202101,31/1/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA02,2021,202101,31/1/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2021,202101,31/1/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2021,202101,31/1/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2021,202101,31/1/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA01,2021,202102,28/2/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2021,202102,28/2/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA02,2021,202102,28/2/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2021,202102,28/2/21 00:00,1,1,0,0,0,0,1,1
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2021,202102,28/2/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2021,202102,28/2/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA01,2021,202103,31/3/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2021,202103,31/3/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA02,2021,202103,31/3/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2021,202103,31/3/21 00:00,2,2,0,0,0,0,2,2
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2021,202103,31/3/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2021,202103,31/3/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA01,2021,202104,30/4/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2021,202104,30/4/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA02,2021,202104,30/4/21 00:00,1,1,0,-1,-1,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2021,202104,30/4/21 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2021,202104,30/4/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2021,202104,30/4/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA01,2021,202105,31/5/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2021,202105,31/5/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA02,2021,202105,31/5/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2021,202105,31/5/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2021,202105,31/5/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2021,202105,31/5/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA01,2021,202106,30/6/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2021,202106,30/6/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA02,2021,202106,30/6/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2021,202106,30/6/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2021,202106,30/6/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2021,202106,30/6/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA01,2021,202107,31/7/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2021,202107,31/7/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA02,2021,202107,31/7/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2021,202107,31/7/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2021,202107,31/7/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2021,202107,31/7/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA01,2021,202108,31/8/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2021,202108,31/8/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA02,2021,202108,31/8/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2021,202108,31/8/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2021,202108,31/8/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2021,202108,31/8/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA01,2021,202109,30/9/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2021,202109,30/9/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA02,2021,202109,30/9/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2021,202109,30/9/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2021,202109,30/9/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2021,202109,30/9/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA01,2021,202110,31/10/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2021,202110,31/10/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA02,2021,202110,31/10/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2021,202110,31/10/21 00:00,1,1,0,-2,-2,0,-1,-1
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2021,202110,31/10/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2021,202110,31/10/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA01,2021,202111,30/11/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2021,202111,30/11/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA02,2021,202111,30/11/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2021,202111,30/11/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2021,202111,30/11/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2021,202111,30/11/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA01,2021,202112,31/12/21 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2021,202112,31/12/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA02,2021,202112,31/12/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2021,202112,31/12/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2021,202112,31/12/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2021,202112,31/12/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2022,202201,31/1/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA02,2022,202201,31/1/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2022,202201,31/1/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2022,202201,31/1/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2022,202201,31/1/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2022,202202,28/2/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA02,2022,202202,28/2/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2022,202202,28/2/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2022,202202,28/2/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2022,202202,28/2/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2022,202203,31/3/22 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA02,2022,202203,31/3/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2022,202203,31/3/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2022,202203,31/3/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2022,202203,31/3/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2022,202204,30/4/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA02,2022,202204,30/4/22 00:00,2,2,0,0,0,0,2,2
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2022,202204,30/4/22 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2022,202204,30/4/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2022,202204,30/4/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2022,202205,31/5/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA02,2022,202205,31/5/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2022,202205,31/5/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2022,202205,31/5/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2022,202205,31/5/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA01,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA02,2022,202206,30/6/22 00:00,1,1,0,0,0,0,1,1
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA02,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,8,ZONA03,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,8,ZONA03,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC01,SEG02,SUBSEG02,2,2,PROD11,9,ZONA01,2019,201912,31/12/19 00:00,58,58,0,-6,-6,0,52,513
SOC02,SEG02,SUBSEG02,2,2,PROD02,9,ZONA01,2019,201912,31/12/19 00:00,0,0,0,-1,-1,0,-1,56
SOC02,SEG02,SUBSEG02,2,2,PROD04,9,ZONA01,2019,201912,31/12/19 00:00,0,0,0,-95,-95,0,-95,5548
SOC02,SEG02,SUBSEG02,2,2,PROD02,9,ZONA02,2019,201912,31/12/19 00:00,0,0,0,0,0,0,0,13
SOC02,SEG02,SUBSEG02,2,2,PROD04,9,ZONA02,2019,201912,31/12/19 00:00,0,0,0,-16,-16,0,-16,738
SOC01,SEG02,SUBSEG02,2,2,PROD11,9,ZONA03,2019,201912,31/12/19 00:00,72,72,0,-12,-12,0,60,286
SOC02,SEG02,SUBSEG02,2,2,PROD02,9,ZONA03,2019,201912,31/12/19 00:00,0,0,0,-2,-2,0,-2,37
SOC02,SEG02,SUBSEG02,2,2,PROD04,9,ZONA03,2019,201912,31/12/19 00:00,3,3,0,-50,-50,0,-47,3686
SOC01,SEG02,SUBSEG02,2,2,PROD11,9,ZONA01,2020,202001,31/1/20 00:00,66,66,0,-24,-24,0,42,42
SOC02,SEG02,SUBSEG02,2,2,PROD02,9,ZONA01,2020,202001,31/1/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,9,ZONA01,2020,202001,31/1/20 00:00,0,0,0,-93,-93,0,-93,-93
SOC02,SEG02,SUBSEG02,2,2,PROD02,9,ZONA02,2020,202001,31/1/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,9,ZONA02,2020,202001,31/1/20 00:00,0,0,0,-19,-19,0,-19,-19
SOC01,SEG02,SUBSEG02,2,2,PROD11,9,ZONA03,2020,202001,31/1/20 00:00,27,27,0,-14,-14,0,13,13
SOC02,SEG02,SUBSEG02,2,2,PROD02,9,ZONA03,2020,202001,31/1/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,9,ZONA03,2020,202001,31/1/20 00:00,2,2,0,-35,-35,0,-33,-33
SOC01,SEG02,SUBSEG02,2,2,PROD11,9,ZONA01,2020,202002,29/2/20 00:00,26,26,0,-14,-14,0,12,12
SOC02,SEG02,SUBSEG02,2,2,PROD02,9,ZONA01,2020,202002,29/2/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,9,ZONA01,2020,202002,29/2/20 00:00,1,1,0,-95,-95,0,-94,-94
SOC01,SEG02,SUBSEG02,2,2,PROD11,9,ZONA02,2020,202002,29/2/20 00:00,1,1,0,0,0,0,1,1
SOC02,SEG02,SUBSEG02,2,2,PROD02,9,ZONA02,2020,202002,29/2/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,9,ZONA02,2020,202002,29/2/20 00:00,1,1,0,-18,-18,0,-17,-17
SOC01,SEG02,SUBSEG02,2,2,PROD11,9,ZONA03,2020,202002,29/2/20 00:00,24,24,0,-10,-10,0,14,14
SOC02,SEG02,SUBSEG02,2,2,PROD02,9,ZONA03,2020,202002,29/2/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,9,ZONA03,2020,202002,29/2/20 00:00,0,0,0,-35,-35,0,-35,-35
SOC01,SEG02,SUBSEG02,2,2,PROD11,9,ZONA01,2020,202003,31/3/20 00:00,25,25,0,-41,-41,0,-16,-16
SOC02,SEG02,SUBSEG02,2,2,PROD02,9,ZONA01,2020,202003,31/3/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD04,9,ZONA01,2020,202003,31/3/20 00:00,3,3,0,-104,-104,0,-101,-101
SOC01,SEG02,SUBSEG02,2,2,PROD11,9,ZONA02,2020,202003,31/3/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,SUBSEG02,2,2,PROD02,9,ZONA02,2020,202003,31/3/20 00:00,0,0,0,-1,-1,0,-1,-1
SOC01,SEG02,SUBSEG02,2,2,PROD11,9,ZONA03,2020,202003,31/3/20 00:00,35,35,0,-9,-9,0,26,26
